obstacle_density,max_slope_deg,friction_static,friction_dynamic,restitution,height_scale,rocks_per_m2,encounters_per_m,p_encounter,mean_free_path_m,progress_fraction,grade_mean_deg,grade_p90_deg,no_slip_margin,slip_share,relief,attitude,contestedness,traversability,RR.1,RR.2,RR.3,feasible,on_frontier
0.05,17.5,0.7,0.6,0.3,0.250696,0.014691,0.033055,0.448434,37.611737,0.794664,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.242722,0.790178,1,0,1,0,0
0.05,17.5,0.8,0.7,0.0,0.250696,0.014691,0.033055,0.448434,37.611737,0.794723,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.242722,0.790235,1,0,1,0,0
0.05,17.5,0.8,0.7,0.1,0.250696,0.014691,0.033055,0.448434,37.611737,0.794717,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.242722,0.79023,1,0,1,0,0
0.05,17.5,0.8,0.7,0.3,0.250696,0.014691,0.033055,0.448434,37.611737,0.794673,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.242722,0.790186,1,0,1,0,0
0.05,17.5,0.9,0.8,0.0,0.250696,0.014691,0.033055,0.448434,37.611737,0.794723,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.242722,0.790235,1,0,1,0,0
0.05,17.5,0.9,0.8,0.1,0.250696,0.014691,0.033055,0.448434,37.611737,0.794718,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.242722,0.790231,1,0,1,0,0
0.05,17.5,0.9,0.8,0.3,0.250696,0.014691,0.033055,0.448434,37.611737,0.794679,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.242722,0.790192,1,0,1,0,0
0.05,17.5,1.0,0.9,0.0,0.250696,0.014691,0.033055,0.448434,37.611737,0.794723,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.242722,0.790235,1,0,1,0,0
0.05,17.5,1.0,0.9,0.1,0.250696,0.014691,0.033055,0.448434,37.611737,0.794718,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.242722,0.790231,1,0,1,0,0
0.05,17.5,1.0,0.9,0.3,0.250696,0.014691,0.033055,0.448434,37.611737,0.794684,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.242722,0.790197,1,0,1,0,0
0.05,20.0,0.3,0.2,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.280456,0.72405,1,0,1,0,0
0.05,20.0,0.3,0.2,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794703,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.280456,0.724032,1,0,1,0,0
0.05,20.0,0.3,0.2,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794548,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.280456,0.723891,1,0,1,0,0
0.05,20.0,0.4,0.3,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.264527,0.761561,1,0,1,0,0
0.05,20.0,0.4,0.3,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.79471,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.264527,0.761549,1,0,1,0,0
0.05,20.0,0.4,0.3,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794606,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.264527,0.76145,1,0,1,0,0
0.05,20.0,0.5,0.4,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.256815,0.779721,1,0,1,0,0
0.05,20.0,0.5,0.4,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794713,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.256815,0.779711,1,0,1,0,0
0.05,20.0,0.5,0.4,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794635,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.256815,0.779635,1,0,1,0,0
0.05,20.0,0.6,0.5,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.254597,0.784945,1,0,1,0,0
0.05,20.0,0.6,0.5,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794715,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.254597,0.784937,1,0,1,0,0
0.05,20.0,0.6,0.5,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794653,6.570705,15.986012,0.313519,0.0,0.315355,0.987697,0.254597,0.784876,1,0,1,0,0
0.05,20.0,0.7,0.6,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.254597,0.784945,1,0,1,0,0
0.05,20.0,0.7,0.6,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794716,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.254597,0.784939,1,0,1,0,0
0.05,20.0,0.7,0.6,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794664,6.570705,15.986012,0.413519,0.0,0.315355,0.987697,0.254597,0.784888,1,0,1,0,0
0.05,20.0,0.8,0.7,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.254597,0.784945,1,0,1,0,0
0.05,20.0,0.8,0.7,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794717,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.254597,0.78494,1,0,1,0,0
0.05,20.0,0.8,0.7,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794673,6.570705,15.986012,0.513519,0.0,0.315355,0.987697,0.254597,0.784896,1,0,1,0,0
0.05,20.0,0.9,0.8,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.254597,0.784945,1,0,1,0,0
0.05,20.0,0.9,0.8,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794718,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.254597,0.78494,1,0,1,0,0
0.05,20.0,0.9,0.8,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794679,6.570705,15.986012,0.613519,0.0,0.315355,0.987697,0.254597,0.784902,1,0,1,0,0
0.05,20.0,1.0,0.9,0.0,0.289395,0.014691,0.033055,0.448434,37.611737,0.794723,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.254597,0.784945,1,0,1,0,0
0.05,20.0,1.0,0.9,0.1,0.289395,0.014691,0.033055,0.448434,37.611737,0.794718,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.254597,0.784941,1,0,1,0,0
0.05,20.0,1.0,0.9,0.3,0.289395,0.014691,0.033055,0.448434,37.611737,0.794684,6.570705,15.986012,0.713519,0.0,0.315355,0.987697,0.254597,0.784907,1,0,1,0,0
0.05,22.5,0.3,0.2,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.303115,0.693206,1,0,0,0,0
0.05,22.5,0.3,0.2,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794703,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.303115,0.693189,1,0,0,0,0
0.05,22.5,0.3,0.2,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794548,7.431985,18.057406,-0.026028,0.110111,0.350799,0.980191,0.303115,0.693054,1,0,0,0,0
0.05,22.5,0.4,0.3,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.282794,0.740695,1,0,1,0,0
0.05,22.5,0.4,0.3,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.79471,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.282794,0.740683,1,0,1,0,0
0.05,22.5,0.4,0.3,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794606,7.431985,18.057406,0.073972,0.049147,0.350799,0.980191,0.282794,0.740587,1,0,1,0,0
0.05,22.5,0.5,0.4,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.272397,0.764992,1,0,1,0,0
0.05,22.5,0.5,0.4,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794713,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.272397,0.764982,1,0,1,0,0
0.05,22.5,0.5,0.4,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794635,7.431985,18.057406,0.173972,0.017957,0.350799,0.980191,0.272397,0.764908,1,0,1,0,0
0.05,22.5,0.6,0.5,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.267471,0.776503,1,0,1,0,0
0.05,22.5,0.6,0.5,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794715,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.267471,0.776496,1,0,1,0,0
0.05,22.5,0.6,0.5,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794653,7.431985,18.057406,0.273972,0.00318,0.350799,0.980191,0.267471,0.776435,1,0,1,0,0
0.05,22.5,0.7,0.6,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.266411,0.77898,1,0,1,0,0
0.05,22.5,0.7,0.6,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794716,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.266411,0.778974,1,0,1,0,0
0.05,22.5,0.7,0.6,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794664,7.431985,18.057406,0.373972,0.0,0.350799,0.980191,0.266411,0.778923,1,0,1,0,0
0.05,22.5,0.8,0.7,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.266411,0.77898,1,0,1,0,0
0.05,22.5,0.8,0.7,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794717,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.266411,0.778975,1,0,1,0,0
0.05,22.5,0.8,0.7,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794673,7.431985,18.057406,0.473972,0.0,0.350799,0.980191,0.266411,0.778931,1,0,1,0,0
0.05,22.5,0.9,0.8,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.266411,0.77898,1,0,1,0,0
0.05,22.5,0.9,0.8,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794718,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.266411,0.778976,1,0,1,0,0
0.05,22.5,0.9,0.8,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794679,7.431985,18.057406,0.573972,0.0,0.350799,0.980191,0.266411,0.778938,1,0,1,0,0
0.05,22.5,1.0,0.9,0.0,0.329344,0.014691,0.033055,0.448434,37.611737,0.794723,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.266411,0.77898,1,0,1,0,0
0.05,22.5,1.0,0.9,0.1,0.329344,0.014691,0.033055,0.448434,37.611737,0.794718,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.266411,0.778976,1,0,1,0,0
0.05,22.5,1.0,0.9,0.3,0.329344,0.014691,0.033055,0.448434,37.611737,0.794684,7.431985,18.057406,0.673972,0.0,0.350799,0.980191,0.266411,0.778942,1,0,1,0,0
0.05,25.0,0.3,0.2,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.324505,0.660615,0,0,0,0,0
0.05,25.0,0.3,0.2,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794703,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.324505,0.660599,0,0,0,0,0
0.05,25.0,0.3,0.2,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794548,8.309196,20.154705,-0.067031,0.141955,0.383126,0.968775,0.324505,0.66047,0,0,0,0,0
0.05,25.0,0.4,0.3,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.300045,0.71711,0,0,1,0,0
0.05,25.0,0.4,0.3,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.79471,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.300045,0.717099,0,0,1,0,0
0.05,25.0,0.4,0.3,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794606,8.309196,20.154705,0.032969,0.068576,0.383126,0.968775,0.300045,0.717005,0,0,1,0,0
0.05,25.0,0.5,0.4,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.288378,0.74406,0,0,1,0,0
0.05,25.0,0.5,0.4,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794713,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.288378,0.744051,0,0,1,0,0
0.05,25.0,0.5,0.4,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794635,8.309196,20.154705,0.132969,0.033573,0.383126,0.968775,0.288378,0.743978,0,0,1,0,0
0.05,25.0,0.6,0.5,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.280832,0.761488,0,0,1,0,0
0.05,25.0,0.6,0.5,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794715,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.280832,0.76148,0,0,1,0,0
0.05,25.0,0.6,0.5,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794653,8.309196,20.154705,0.232969,0.010936,0.383126,0.968775,0.280832,0.761421,0,0,1,0,0
0.05,25.0,0.7,0.6,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.277769,0.768564,0,0,1,0,0
0.05,25.0,0.7,0.6,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794716,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.277769,0.768558,0,0,1,0,0
0.05,25.0,0.7,0.6,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794664,8.309196,20.154705,0.332969,0.001745,0.383126,0.968775,0.277769,0.768508,0,0,1,0,0
0.05,25.0,0.8,0.7,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.277187,0.769907,0,0,1,0,0
0.05,25.0,0.8,0.7,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794717,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.277187,0.769902,0,0,1,0,0
0.05,25.0,0.8,0.7,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794673,8.309196,20.154705,0.432969,0.0,0.383126,0.968775,0.277187,0.769859,0,0,1,0,0
0.05,25.0,0.9,0.8,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.277187,0.769907,0,0,1,0,0
0.05,25.0,0.9,0.8,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794718,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.277187,0.769903,0,0,1,0,0
0.05,25.0,0.9,0.8,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794679,8.309196,20.154705,0.532969,0.0,0.383126,0.968775,0.277187,0.769865,0,0,1,0,0
0.05,25.0,1.0,0.9,0.0,0.370764,0.014691,0.033055,0.448434,37.611737,0.794723,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.277187,0.769907,0,0,1,0,0
0.05,25.0,1.0,0.9,0.1,0.370764,0.014691,0.033055,0.448434,37.611737,0.794718,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.277187,0.769903,0,0,1,0,0
0.05,25.0,1.0,0.9,0.3,0.370764,0.014691,0.033055,0.448434,37.611737,0.794684,8.309196,20.154705,0.632969,0.0,0.383126,0.968775,0.277187,0.76987,0,0,1,0,0
0.05,27.5,0.3,0.2,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.344632,0.628186,0,0,0,0,0
0.05,27.5,0.3,0.2,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794703,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.344632,0.628171,0,0,0,0,0
0.05,27.5,0.3,0.2,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794548,9.20513,22.280809,-0.109739,0.171901,0.41356,0.954532,0.344632,0.628048,0,0,0,0,0
0.05,27.5,0.4,0.3,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.318783,0.687012,0,0,0,0,0
0.05,27.5,0.4,0.3,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.79471,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.318783,0.687,0,0,0,0,0
0.05,27.5,0.4,0.3,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794606,9.20513,22.280809,-0.009739,0.094355,0.41356,0.954532,0.318783,0.686911,0,0,0,0,0
0.05,27.5,0.5,0.4,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.303967,0.72073,0,0,1,0,0
0.05,27.5,0.5,0.4,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794713,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.303967,0.720721,0,0,1,0,0
0.05,27.5,0.5,0.4,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794635,9.20513,22.280809,0.090261,0.049907,0.41356,0.954532,0.303967,0.720651,0,0,1,0,0
0.05,27.5,0.6,0.5,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.295088,0.740937,0,0,1,0,0
0.05,27.5,0.6,0.5,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794715,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.295088,0.740929,0,0,1,0,0
0.05,27.5,0.6,0.5,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794653,9.20513,22.280809,0.190261,0.023269,0.41356,0.954532,0.295088,0.740871,0,0,1,0,0
0.05,27.5,0.7,0.6,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.290022,0.752466,0,0,1,0,0
0.05,27.5,0.7,0.6,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794716,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.290022,0.75246,0,0,1,0,0
0.05,27.5,0.7,0.6,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794664,9.20513,22.280809,0.290261,0.008071,0.41356,0.954532,0.290022,0.752411,0,0,1,0,0
0.05,27.5,0.8,0.7,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.28772,0.757703,0,0,1,0,0
0.05,27.5,0.8,0.7,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794717,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.28772,0.757698,0,0,1,0,0
0.05,27.5,0.8,0.7,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794673,9.20513,22.280809,0.390261,0.001167,0.41356,0.954532,0.28772,0.757656,0,0,1,0,0
0.05,27.5,0.9,0.8,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.287332,0.758588,0,0,1,0,0
0.05,27.5,0.9,0.8,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794718,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.287332,0.758584,0,0,1,0,0
0.05,27.5,0.9,0.8,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794679,9.20513,22.280809,0.490261,0.0,0.41356,0.954532,0.287332,0.758547,0,0,1,0,0
0.05,27.5,1.0,0.9,0.0,0.413906,0.014691,0.033055,0.448434,37.611737,0.794723,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.287332,0.758588,0,0,1,0,0
0.05,27.5,1.0,0.9,0.1,0.413906,0.014691,0.033055,0.448434,37.611737,0.794718,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.287332,0.758584,0,0,1,0,0
0.05,27.5,1.0,0.9,0.3,0.413906,0.014691,0.033055,0.448434,37.611737,0.794684,9.20513,22.280809,0.590261,0.0,0.41356,0.954532,0.287332,0.758551,0,0,1,0,0
0.05,30.0,0.3,0.2,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.364666,0.59593,0,0,0,0,0
0.05,30.0,0.3,0.2,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794703,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.364666,0.595915,0,0,0,0,0
0.05,30.0,0.3,0.2,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794548,10.122921,24.438603,-0.154433,0.201976,0.443587,0.939644,0.364666,0.595799,0,0,0,0,0
0.05,30.0,0.4,0.3,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.337959,0.655761,0,0,0,0,0
0.05,30.0,0.4,0.3,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.79471,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.337959,0.65575,0,0,0,0,0
0.05,30.0,0.4,0.3,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794606,10.122921,24.438603,-0.054433,0.121855,0.443587,0.939644,0.337959,0.655665,0,0,0,0,0
0.05,30.0,0.5,0.4,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.319487,0.697143,0,0,1,0,0
0.05,30.0,0.5,0.4,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794713,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.319487,0.697134,0,0,1,0,0
0.05,30.0,0.5,0.4,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794635,10.122921,24.438603,0.045567,0.066439,0.443587,0.939644,0.319487,0.697066,0,0,1,0,0
0.05,30.0,0.6,0.5,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.31014,0.718082,0,0,1,0,0
0.05,30.0,0.6,0.5,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794715,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.31014,0.718075,0,0,1,0,0
0.05,30.0,0.6,0.5,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794653,10.122921,24.438603,0.145567,0.038399,0.443587,0.939644,0.31014,0.718019,0,0,1,0,0
0.05,30.0,0.7,0.6,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.303153,0.733735,0,0,1,0,0
0.05,30.0,0.7,0.6,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794716,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.303153,0.733729,0,0,1,0,0
0.05,30.0,0.7,0.6,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794664,10.122921,24.438603,0.245567,0.017438,0.443587,0.939644,0.303153,0.733681,0,0,1,0,0
0.05,30.0,0.8,0.7,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.299366,0.74222,0,0,1,0,0
0.05,30.0,0.8,0.7,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794717,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.299366,0.742214,0,0,1,0,0
0.05,30.0,0.8,0.7,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794673,10.122921,24.438603,0.345567,0.006076,0.443587,0.939644,0.299366,0.742173,0,0,1,0,0
0.05,30.0,0.9,0.8,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.29761,0.746153,0,0,1,0,0
0.05,30.0,0.9,0.8,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794718,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.29761,0.746148,0,0,1,0,0
0.05,30.0,0.9,0.8,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794679,10.122921,24.438603,0.445567,0.000808,0.443587,0.939644,0.29761,0.746112,0,0,1,0,0
0.05,30.0,1.0,0.9,0.0,0.459055,0.014691,0.033055,0.448434,37.611737,0.794723,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.297341,0.746757,0,0,1,0,0
0.05,30.0,1.0,0.9,0.1,0.459055,0.014691,0.033055,0.448434,37.611737,0.794718,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.297341,0.746753,0,0,1,0,0
0.05,30.0,1.0,0.9,0.3,0.459055,0.014691,0.033055,0.448434,37.611737,0.794684,10.122921,24.438603,0.545567,0.0,0.443587,0.939644,0.297341,0.74672,0,0,1,0,0
0.05,32.5,0.3,0.2,0.0,0.506538,0.014691,0.033055,0.448434,37.611737,0.794723,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.384641,0.564243,0,0,0,0,0
0.05,32.5,0.3,0.2,0.1,0.506538,0.014691,0.033055,0.448434,37.611737,0.794703,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.384641,0.564229,0,0,0,0,0
0.05,32.5,0.3,0.2,0.3,0.506538,0.014691,0.033055,0.448434,37.611737,0.794548,11.066099,26.630945,-0.201438,0.232064,0.473424,0.924539,0.384641,0.564119,0,0,0,0,0
0.05,32.5,0.4,0.3,0.0,0.506538,0.014691,0.033055,0.448434,37.611737,0.794723,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.356783,0.625649,0,0,0,0,0
0.05,32.5,0.4,0.3,0.1,0.506538,0.014691,0.033055,0.448434,37.611737,0.79471,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.356783,0.625639,0,0,0,0,0
0.05,32.5,0.4,0.3,0.3,0.506538,0.014691,0.033055,0.448434,37.611737,0.794606,11.066099,26.630945,-0.101438,0.14849,0.473424,0.924539,0.356783,0.625557,0,0,0,0,0
0.05,32.5,0.5,0.4,0.0,0.506538,0.014691,0.033055,0.448434,37.611737,0.794723,11.066099,26.630945,-0.001438,0.089013,0.473424,0.924539,0.336957,0.66935,0,0,0,0,0
0.05,32.5,0.5,0.4,0.1,0.506538,0.014691,0.033055,0.448434,37.611737,0.794713,11.066099,26.630945,-0.001438,0.089013,0.473424,0.924539,0.336957,0.669342,0,0,0,0,0
