episode,step,object,robot_x,robot_y,range,true_xmin,true_ymin,true_xmax,true_ymax,det_xmin,det_ymin,det_xmax,det_ymax
67.0000,16.0000,4.0000,8.7500,8.7500,3.5294,10.7313,9.0066,12.9684,11.8683,10.8138,9.1400,13.0084,11.8498
67.0000,16.0000,5.0000,8.7500,8.7500,3.9663,5.6745,11.2976,7.3071,12.7224,5.7494,11.4165,7.3235,12.7815
67.0000,16.0000,6.0000,8.7500,8.7500,2.1653,5.8435,9.3297,8.4296,11.0585,5.8444,9.4438,8.2819,11.0639
68.0000,16.0000,0.0000,6.2500,9.2500,3.7234,6.0179,11.4562,8.0506,14.3236,6.1844,11.5187,8.1591,14.2767
68.0000,16.0000,1.0000,6.2500,9.2500,9.3161,14.6460,10.0004,16.2253,11.6063,15.3281,10.5541,15.7229,11.2110
68.0000,16.0000,2.0000,6.2500,9.2500,3.4187,2.1735,8.8509,3.9009,11.9862,2.1929,9.0143,3.8232,11.9761
68.0000,16.0000,4.0000,6.2500,9.2500,9.7356,11.3683,15.5572,14.1008,17.4661,11.4338,15.6256,14.0387,17.4450
68.0000,16.0000,5.0000,6.2500,9.2500,3.5000,8.2273,6.8660,10.8453,9.2256,8.1722,7.0128,10.6237,9.2257
68.0000,16.0000,6.0000,6.2500,9.2500,5.5783,11.0861,8.0635,12.5611,9.9805,11.3899,8.5032,12.1457,9.5513
68.0000,16.0000,7.0000,6.2500,9.2500,8.3974,12.8493,10.4868,16.0025,11.8448,13.5509,11.0361,15.1447,11.6373
68.0000,16.0000,8.0000,6.2500,9.2500,2.4133,7.4473,8.1652,9.8703,10.0383,7.5070,8.2665,9.7928,10.0872
69.0000,16.0000,0.0000,8.7500,8.7500,5.1714,9.3457,12.4690,10.8972,15.0034,9.2943,12.6549,10.7727,15.0400
69.0000,16.0000,1.0000,8.7500,8.7500,5.1851,12.7497,7.2432,15.0371,8.9442,13.0158,7.2829,15.2357,8.8594
69.0000,16.0000,2.0000,8.7500,8.7500,3.8256,8.9282,11.3671,11.3582,13.2587,8.9948,11.4990,11.2681,13.3245
69.0000,16.0000,3.0000,8.7500,8.7500,5.6883,11.9828,10.8956,14.9706,12.9337,11.8158,10.9526,14.7584,12.8964
69.0000,16.0000,4.0000,8.7500,8.7500,4.0336,3.6670,8.4379,5.8356,10.1221,4.0983,8.7261,5.4227,9.8158
69.0000,16.0000,5.0000,8.7500,8.7500,7.6537,15.7156,8.4746,16.9773,10.8939,15.7361,8.4021,16.9541,10.6672
69.0000,16.0000,6.0000,8.7500,8.7500,8.1181,15.6851,8.5808,18.0025,10.1733,15.5677,8.6306,17.8177,10.1433
69.0000,16.0000,7.0000,8.7500,8.7500,6.5263,2.3053,11.1962,4.2919,13.4799,2.4529,11.2285,4.3358,13.4887
71.0000,16.0000,0.0000,9.2500,9.2500,6.4535,14.2630,9.2060,17.0617,10.7490,14.6295,9.2367,17.2606,10.7210
71.0000,16.0000,1.0000,9.2500,9.2500,7.0992,15.0970,9.9364,17.2265,11.8053,15.3541,9.8100,17.3619,11.5644
71.0000,16.0000,2.0000,9.2500,9.2500,3.1428,4.9539,7.8728,7.2613,10.7203,5.0298,7.9345,7.1410,10.7250
71.0000,16.0000,3.0000,9.2500,9.2500,4.2003,8.1084,4.1716,10.4238,5.9278,8.1830,4.3028,10.3994,5.9304
71.0000,16.0000,4.0000,9.2500,9.2500,2.2831,9.6838,6.6294,12.4193,9.0656,9.8128,6.6837,12.4410,9.0015
72.0000,16.0000,0.0000,8.2500,9.2500,8.6297,1.8126,15.0246,4.6846,17.5407,2.0022,15.3661,4.7153,17.7987
72.0000,16.0000,1.0000,8.2500,9.2500,7.0126,3.7829,14.7384,6.4437,16.3057,3.9409,14.5398,6.4416,15.9944
72.0000,16.0000,2.0000,8.2500,9.2500,7.0309,13.5729,4.9670,14.9791,6.2887,13.6659,4.9344,14.9929,6.1940
72.0000,16.0000,3.0000,8.2500,9.2500,5.5785,9.5224,3.0787,12.5002,5.7270,9.7092,3.1291,12.4867,5.6212
72.0000,16.0000,4.0000,8.2500,9.2500,4.8336,4.4808,12.1230,7.1827,14.7474,4.4617,12.2062,7.0261,14.6922
72.0000,16.0000,5.0000,8.2500,9.2500,5.5714,13.1796,7.5633,14.4598,10.6603,13.1605,7.7018,14.3530,10.7307
72.0000,16.0000,6.0000,8.2500,9.2500,1.8650,9.2595,7.0713,10.5930,9.7935,9.4012,7.1391,10.6225,9.7904
72.0000,16.0000,7.0000,8.2500,9.2500,3.8178,3.0455,9.0821,5.9588,10.8724,3.2472,9.0480,6.0803,10.7491
72.0000,16.0000,8.0000,8.2500,9.2500,5.0634,12.5116,7.6075,14.1142,10.7491,12.5751,7.6778,14.1465,10.6966
76.0000,16.0000,0.0000,8.7500,7.7500,7.6652,14.0839,3.3237,16.8375,4.7679,14.0120,3.3086,16.5334,4.6802
76.0000,16.0000,1.0000,8.7500,7.7500,2.1374,5.1358,7.4300,8.1811,8.9505,5.2513,7.4358,8.1249,8.8768
76.0000,16.0000,2.0000,8.7500,7.7500,5.0208,3.3257,8.9086,5.5715,11.7708,3.3233,8.9913,5.3832,11.7471
76.0000,16.0000,3.0000,8.7500,7.7500,6.7405,14.4554,6.7791,16.5183,9.1649,14.3004,6.8533,16.2900,9.1184
76.0000,16.0000,4.0000,8.7500,7.7500,3.1640,6.5608,9.3752,9.1117,12.1831,6.5074,9.4596,8.9002,12.1110
76.0000,16.0000,5.0000,8.7500,7.7500,2.8541,9.0053,4.4030,11.5983,6.3062,9.0573,4.4989,11.4918,6.2837
78.0000,16.0000,0.0000,6.7500,9.2500,5.4921,10.6206,10.2403,13.1268,12.2146,10.7286,10.2961,13.0778,12.1040
78.0000,16.0000,2.0000,6.7500,9.2500,7.4566,12.1952,10.8019,15.3375,12.7462,12.2801,10.8349,15.1772,12.7470
78.0000,16.0000,3.0000,6.7500,9.2500,7.9831,13.6632,10.5544,15.2101,12.2564,13.4758,10.4945,14.9298,12.0743
78.0000,16.0000,4.0000,6.7500,9.2500,8.2444,13.5615,6.6248,16.0974,8.5936,13.5014,6.6795,15.9434,8.5246
78.0000,16.0000,5.0000,6.7500,9.2500,7.6614,7.0603,15.4110,10.0668,17.9762,7.1530,15.1531,9.9366,17.6158
78.0000,16.0000,6.0000,6.7500,9.2500,5.6932,10.4852,10.3652,13.4154,12.7689,10.5641,10.4127,13.4179,12.6467
82.0000,16.0000,0.0000,9.2500,9.2500,4.5490,9.7649,12.8236,12.0242,14.1591,9.6714,12.8944,11.8216,14.1715
82.0000,16.0000,1.0000,9.2500,9.2500,6.3201,7.3814,14.0940,8.6172,16.7964,7.2163,14.2068,8.4215,16.8153
82.0000,16.0000,2.0000,9.2500,9.2500,7.2579,4.4468,14.6166,7.4995,16.8355,4.5225,14.7075,7.3884,16.8234
82.0000,16.0000,3.0000,9.2500,9.2500,6.1879,12.5405,3.4128,13.7869,5.5011,12.6282,3.4812,13.7980,5.4489
82.0000,16.0000,4.0000,9.2500,9.2500,6.3371,12.3706,3.6672,14.8544,5.6397,12.5138,3.8139,14.8756,5.6753
84.0000,16.0000,0.0000,8.7500,9.2500,8.0290,13.7701,2.5405,15.3656,4.8928,13.6863,2.7132,15.1635,4.8875
84.0000,16.0000,1.0000,8.7500,9.2500,2.3102,5.4007,8.4082,7.4935,9.7261,5.4760,8.4213,7.5171,9.6825
84.0000,16.0000,2.0000,8.7500,9.2500,5.9117,6.9627,1.9974,8.6509,4.8307,7.3716,2.8625,8.0289,4.2028
84.0000,16.0000,3.0000,8.7500,9.2500,9.4268,15.5946,12.6147,18.0714,15.5868,15.8128,12.5879,18.2065,15.3428
84.0000,16.0000,4.0000,8.7500,9.2500,4.6357,4.9057,11.9497,7.2877,14.1528,5.5698,12.5862,6.4669,13.5300
84.0000,16.0000,5.0000,8.7500,9.2500,6.1463,13.4708,9.9351,15.4892,13.0122,13.7203,10.6374,14.8367,12.5090
84.0000,16.0000,6.0000,8.7500,9.2500,6.7107,10.7297,13.8345,12.4709,16.8161,11.4750,14.7115,12.2482,16.2779
84.0000,16.0000,7.0000,8.7500,9.2500,7.4905,13.9973,4.3949,16.8887,7.3785,13.9999,4.4169,16.7979,7.2491
85.0000,16.0000,0.0000,9.2500,9.2500,3.7565,8.8668,4.8871,10.9372,6.2139,9.3398,5.2235,10.4328,5.9290
85.0000,16.0000,1.0000,9.2500,9.2500,6.0710,12.8034,4.4974,15.8141,7.2896,12.9140,4.5906,15.6316,7.1753
85.0000,16.0000,2.0000,9.2500,9.2500,5.0368,10.9930,4.5011,13.2849,5.7470,10.9308,4.4486,13.0746,5.6378
85.0000,16.0000,3.0000,9.2500,9.2500,8.6238,15.0123,2.7818,17.1378,5.1750,15.0310,2.7646,17.0517,5.0462
85.0000,16.0000,4.0000,9.2500,9.2500,3.9840,9.2583,3.9729,11.0512,6.7673,9.2706,3.8955,11.0270,6.5974
87.0000,16.0000,0.0000,9.2500,9.2500,4.5590,7.7752,12.2349,9.0144,15.2211,7.7886,12.4534,9.0041,15.1853
87.0000,16.0000,1.0000,9.2500,9.2500,8.6534,14.3838,2.3766,17.0240,4.5946,14.1809,2.1685,16.6668,4.3330
87.0000,16.0000,2.0000,9.2500,9.2500,6.4396,7.1803,14.3746,8.8445,16.7645,6.9778,14.3456,8.5463,16.5202
87.0000,16.0000,3.0000,9.2500,9.2500,3.4769,11.3118,6.9977,13.4859,8.5536,11.3456,6.9975,13.4418,8.4947
87.0000,16.0000,4.0000,9.2500,9.2500,5.1361,8.8743,2.9289,11.9302,5.5607,9.0641,2.9774,11.9636,5.3877
87.0000,16.0000,5.0000,9.2500,9.2500,3.4585,4.9372,7.6650,6.9178,8.9142,4.8775,7.5822,6.8036,8.7734
87.0000,16.0000,6.0000,9.2500,9.2500,7.4011,12.5493,2.4374,15.2062,4.5109,12.6165,2.7090,15.1322,4.6957
87.0000,16.0000,7.0000,9.2500,9.2500,2.0470,10.0693,7.2231,11.7364,8.8616,10.4329,7.8361,11.1786,8.2509
88.0000,16.0000,0.0000,9.2500,9.2500,5.1850,6.5931,12.9992,7.9484,15.0855,6.5373,12.9451,7.8500,14.9937
88.0000,16.0000,1.0000,9.2500,9.2500,7.6352,15.3977,4.2692,16.7941,7.4689,15.2924,4.6587,16.5810,7.6450
88.0000,16.0000,2.0000,9.2500,9.2500,6.0340,1.9964,7.8960,4.4504,10.0070,1.9541,7.9253,4.1957,9.9070
88.0000,16.0000,3.0000,9.2500,9.2500,4.9848,9.3433,3.2798,11.2217,5.4667,9.2825,3.4041,11.0003,5.4425
88.0000,16.0000,4.0000,9.2500,9.2500,6.2889,13.9633,8.3844,17.1129,9.9150,14.1907,8.4402,17.1324,9.9164
88.0000,16.0000,5.0000,9.2500,9.2500,3.5052,4.3516,8.0436,7.1464,10.1155,4.4420,8.0804,7.0313,10.0542
89.0000,16.0000,0.0000,9.2500,8.7500,6.1674,14.1019,8.0606,16.6570,10.8056,14.2464,8.0341,16.6577,10.6504
89.0000,16.0000,1.0000,9.2500,8.7500,6.7151,13.5611,3.4465,15.7258,6.0528,14.0604,4.0147,15.3934,5.4047
89.0000,16.0000,2.0000,9.2500,8.7500,7.0187,4.3694,13.3175,5.6739,15.3868,4.4196,13.5014,5.6413,15.4110
89.0000,16.0000,3.0000,9.2500,8.7500,5.4791,13.8032,8.0439,15.5904,10.6442,14.0861,8.0981,15.7325,10.5598
89.0000,16.0000,4.0000,9.2500,8.7500,7.4171,15.4054,9.3988,17.4299,11.9159,15.4232,9.5384,17.4227,11.8923
89.0000,16.0000,5.0000,9.2500,8.7500,7.0045,7.9362,14.6311,9.6025,16.8450,8.3507,15.1587,9.1075,16.2450
89.0000,16.0000,6.0000,9.2500,8.7500,4.1315,8.6231,11.5356,11.7511,14.0121,8.7248,11.5802,11.7200,13.9792
89.0000,16.0000,7.0000,9.2500,8.7500,3.3646,4.8712,8.7794,7.5292,11.5626,4.9563,8.9024,7.5212,11.4878
89.0000,16.0000,8.0000,9.2500,8.7500,3.6916,6.1155,10.7287,8.3852,12.9776,6.1702,10.7891,8.3208,12.8869
0.0000,20.0000,0.0000,10.7500,11.2500,7.2803,15.9171,13.5750,17.8539,16.7631,15.9580,13.3657,17.7390,16.3851
0.0000,20.0000,1.0000,10.7500,11.2500,3.0863,6.3401,11.0627,9.2729,13.2930,6.4752,11.1383,9.3156,13.2176
0.0000,20.0000,2.0000,10.7500,11.2500,4.0068,10.4889,14.3926,13.0306,15.8623,10.5533,14.4818,12.9766,15.8970
0.0000,20.0000,3.0000,10.7500,11.2500,3.0312,12.5216,8.5528,14.0554,10.6342,12.5710,8.5435,14.0332,10.5221
0.0000,20.0000,4.0000,10.7500,11.2500,4.3834,9.7357,5.7185,12.5199,8.0473,9.7465,5.6583,12.4226,7.8758
0.0000,20.0000,5.0000,10.7500,11.2500,6.8667,13.7221,4.4196,15.4197,6.6695,14.0002,5.4046,14.8592,6.2823
0.0000,20.0000,6.0000,10.7500,11.2500,5.2237,13.8813,7.0245,15.3493,8.4481,13.7409,7.1035,15.1328,8.4331
1.0000,20.0000,0.0000,11.2500,11.2500,6.4116,15.4806,6.4512,17.7560,9.0374,15.4908,6.7256,17.6632,9.1508
1.0000,20.0000,1.0000,11.2500,11.2500,6.4569,15.6422,13.2085,18.1899,15.4841,16.2701,13.7239,17.7074,14.7848
1.0000,20.0000,2.0000,11.2500,11.2500,7.6024,12.7211,2.7537,14.2858,5.2248,12.6181,2.8226,14.0629,5.2477
1.0000,20.0000,3.0000,11.2500,11.2500,7.6390,15.5348,4.1916,16.7583,6.5818,15.7046,4.2649,16.8671,6.5311
1.0000,20.0000,4.0000,11.2500,11.2500,7.6249,13.0491,2.5419,14.7830,5.6710,13.2924,2.6752,14.9318,5.7638
1.0000,20.0000,5.0000,11.2500,11.2500,3.2689,9.5935,13.8273,12.7554,15.2087,9.6502,13.8594,12.7492,15.2190
1.0000,20.0000,6.0000,11.2500,11.2500,4.6057,7.2449,13.6173,9.6382,16.1835,7.1509,13.7597,9.4732,16.1391
1.0000,20.0000,7.0000,11.2500,11.2500,8.1774,3.3880,15.4561,6.5304,17.4931,3.5704,15.2787,6.5255,17.2204
7.0000,20.0000,0.0000,8.2500,10.2500,5.8565,11.1426,4.6616,12.5367,6.5835,11.5825,5.2756,12.0635,6.0072
7.0000,20.0000,1.0000,8.2500,10.2500,1.7068,9.3399,9.0788,10.5680,11.2247,9.6167,9.6378,10.3213,10.7195
7.0000,20.0000,2.0000,8.2500,10.2500,6.2269,1.7638,12.8959,4.3677,14.5029,1.9790,12.7761,4.5066,14.3064
7.0000,20.0000,3.0000,8.2500,10.2500,8.9051,15.3000,4.8135,16.8682,7.2185,15.1811,5.0116,16.7037,7.3524
7.0000,20.0000,4.0000,8.2500,10.2500,5.2261,11.0968,6.3928,13.8896,8.0057,11.0170,6.4223,13.6439,7.9772
7.0000,20.0000,5.0000,8.2500,10.2500,5.9624,12.5993,10.8697,15.1927,13.4634,12.5493,10.9387,15.0064,13.3277
8.0000,20.0000,0.0000,8.2500,11.2500,4.1997,11.4445,11.1389,13.1664,13.5436,11.5701,11.1637,13.1680,13.4888
8.0000,20.0000,1.0000,8.2500,11.2500,7.7775,14.2644,12.1142,17.3537,14.0468,14.3860,12.1856,17.3667,14.0900
8.0000,20.0000,2.0000,8.2500,11.2500,6.7039,6.0048,3.0722,8.4371,6.1789,5.9585,3.3177,8.2268,6.2393
8.0000,20.0000,3.0000,8.2500,11.2500,6.4127,12.8930,12.9357,15.2820,14.8733,12.8548,13.2181,15.1515,15.0418
8.0000,20.0000,4.0000,8.2500,11.2500,6.9819,14.1826,7.7675,15.7493,10.9150,14.2094,7.8434,15.6948,10.8249
8.0000,20.0000,5.0000,8.2500,11.2500,6.6299,2.1039,14.3010,4.0671,16.5137,2.2302,14.4860,4.1696,16.5859
8.0000,20.0000,6.0000,8.2500,11.2500,5.5177,7.5232,16.0563,10.5264,17.3697,7.6537,16.2004,10.5270,17.4405
8.0000,20.0000,7.0000,8.2500,11.2500,5.1558,1.8511,11.8475,5.0332,14.3763,1.9883,12.1186,4.9998,14.4864
8.0000,20.0000,8.0000,8.2500,11.2500,6.8694,14.4366,9.1143,15.6749,11.5200,14.7362,9.6576,15.5218,11.0043
9.0000,20.0000,0.0000,11.2500,8.7500,9.1185,3.2738,13.6963,6.3809,16.7493,3.3371,13.5641,6.2106,16.4875
9.0000,20.0000,1.0000,11.2500,8.7500,2.4752,10.4036,10.1408,13.0580,12.2153,10.5346,10.1409,12.9665,12.1646
9.0000,20.0000,2.0000,11.2500,8.7500,8.8842,5.5791,14.9760,7.9249,17.8469,5.6414,14.9565,7.8862,17.6053
9.0000,20.0000,3.0000,11.2500,8.7500,3.2364,8.8867,10.9766,10.5516,12.2263,9.0897,11.3640,10.1769,12.0268
9.0000,20.0000,4.0000,11.2500,8.7500,2.3523,11.5979,5.7024,13.3392,7.7735,11.6142,5.6949,13.2597,7.6763
9.0000,20.0000,5.0000,11.2500,8.7500,3.6980,9.6386,11.1275,11.8499,13.6990,9.7007,11.1912,11.7947,13.6014
9.0000,20.0000,6.0000,11.2500,8.7500,3.9421,11.8302,11.3520,14.3886,13.1000,11.9655,11.3949,14.3634,13.0405
10.0000,20.0000,0.0000,9.2500,9.7500,6.6199,7.3515,2.4307,8.6297,4.0713,7.4295,2.6405,8.6076,4.1192
10.0000,20.0000,1.0000,9.2500,9.7500,4.8028,6.5234,13.0315,8.0534,15.2365,6.5389,13.1265,7.9863,15.1548
10.0000,20.0000,2.0000,9.2500,9.7500,5.8719,10.8148,3.8540,13.5139,5.4508,11.0236,3.8502,13.6251,5.3316
10.0000,20.0000,3.0000,9.2500,9.7500,5.4076,2.5594,10.2801,5.6682,12.6029,2.6307,10.2669,5.6705,12.4724
10.0000,20.0000,4.0000,9.2500,9.7500,2.3873,10.6476,8.5582,12.6198,10.6812,10.8537,8.6270,12.7466,10.5779
10.0000,20.0000,5.0000,9.2500,9.7500,4.6767,4.8236,5.9415,6.4626,7.6047,4.8782,5.8830,6.4520,7.5067
12.0000,20.0000,0.0000,10.7500,10.7500,6.2464,3.5780,6.8508,6.5001,9.5887,3.5347,7.1378,6.3590,9.7789
12.0000,20.0000,1.0000,10.7500,10.7500,5.7675,4.5737,8.1084,5.7750,10.4408,4.8121,8.7426,5.3495,9.7796
12.0000,20.0000,2.0000,10.7500,10.7500,6.1113,15.1413,11.4354,17.8371,14.2641,15.6845,12.1031,17.4152,13.6742
12.0000,20.0000,3.0000,10.7500,10.7500,3.0002,11.3414,7.1336,14.0920,9.8351,11.8862,7.7942,13.5742,9.1630
12.0000,20.0000,4.0000,10.7500,10.7500,4.5183,11.0314,5.2658,13.4459,7.7022,11.1649,5.2517,13.5500,7.4887
12.0000,20.0000,5.0000,10.7500,10.7500,6.2546,4.4616,12.3163,5.8331,14.7445,4.6655,13.1178,5.6435,13.9214
12.0000,20.0000,6.0000,10.7500,10.7500,6.9492,15.0466,5.4163,16.8637,6.8756,15.1825,5.5167,16.9307,6.8534
12.0000,20.0000,7.0000,10.7500,10.7500,7.8767,11.2021,1.9004,13.9568,4.2770,11.1764,2.0834,13.7731,4.3407
14.0000,20.0000,0.0000,11.2500,11.2500,4.6770,7.0989,13.7095,9.2812,15.8647,7.6506,14.2191,9.0100,15.5470
14.0000,20.0000,1.0000,11.2500,11.2500,6.3977,12.4729,4.5048,14.5133,6.0121,12.5501,4.5652,14.4327,5.9927
14.0000,20.0000,2.0000,11.2500,11.2500,4.9361,9.8281,15.1946,11.8182,17.1406,9.8902,15.3943,11.7570,17.2738
14.0000,20.0000,3.0000,11.2500,11.2500,6.6967,13.0764,4.0153,15.3989,6.4980,13.2307,4.1286,15.4247,6.4866
14.0000,20.0000,4.0000,11.2500,11.2500,4.1350,11.4497,6.5037,13.1131,7.9876,11.8600,6.9109,12.7785,7.6100
16.0000,20.0000,0.0000,11.2500,7.7500,7.5572,11.8624,14.4057,13.4554,15.9437,11.9473,14.4524,13.4261,15.9133
16.0000,20.0000,1.0000,11.2500,7.7500,3.9000,7.2396,10.0563,10.2230,11.3990,7.7626,10.5106,9.6038,11.1933
16.0000,20.0000,2.0000,11.2500,7.7500,5.7996,6.9796,2.0197,8.1959,4.4863,7.0560,2.0273,8.1594,4.3501
16.0000,20.0000,4.0000,11.2500,7.7500,2.9014,10.1779,9.7940,12.8897,11.4810,10.2513,9.8834,12.7807,11.4857
16.0000,20.0000,5.0000,11.2500,7.7500,7.6654,11.9194,13.9676,14.1983,16.4302,12.1703,13.9713,14.2814,16.3279
17.0000,20.0000,0.0000,11.2500,11.2500,8.6707,2.9395,14.7334,4.7311,16.7560,3.2136,14.7819,4.8992,16.7466
17.0000,20.0000,1.0000,11.2500,11.2500,7.4677,13.6113,4.0898,16.5780,5.6062,13.7217,4.1182,16.5162,5.5336
17.0000,20.0000,2.0000,11.2500,11.2500,4.4097,6.9001,13.3147,9.7229,15.7613,7.7635,13.8447,9.0160,15.2872
17.0000,20.0000,3.0000,11.2500,11.2500,5.7257,8.5256,15.6287,11.4567,18.0424,9.1980,16.1242,10.9639,17.5532
17.0000,20.0000,4.0000,11.2500,11.2500,6.7579,5.0319,13.5886,6.3134,16.5436,5.1159,13.7186,6.3144,16.4581
17.0000,20.0000,5.0000,11.2500,11.2500,7.7257,2.1838,10.3113,4.8814,12.9047,2.3413,10.5604,5.0008,12.9958
17.0000,20.0000,6.0000,11.2500,11.2500,7.2172,2.9013,11.1424,5.3465,13.6438,2.9919,11.3018,5.4169,13.6813
17.0000,20.0000,7.0000,11.2500,11.2500,7.2177,3.0983,8.5341,5.5894,9.7708,3.4429,8.5184,5.7643,9.7106
23.0000,20.0000,0.0000,8.7500,11.2500,7.7504,8.1052,2.0710,10.6847,4.9820,8.2848,2.2356,10.8029,5.0246
23.0000,20.0000,1.0000,8.7500,11.2500,2.9529,10.2247,9.4570,13.1364,12.3179,10.2573,9.5689,13.0203,12.1826
23.0000,20.0000,2.0000,8.7500,11.2500,6.0130,11.1263,4.9444,12.8213,7.4042,11.3011,5.1412,12.8386,7.4746
23.0000,20.0000,3.0000,8.7500,11.2500,5.8593,5.7650,4.8770,7.8729,6.5592,5.7476,4.8712,7.7714,6.4446
23.0000,20.0000,4.0000,8.7500,11.2500,7.5931,14.8623,9.7369,17.7353,11.1256,14.7595,9.7074,17.4643,11.0228
24.0000,20.0000,0.0000,9.2500,10.7500,2.3870,6.1983,9.6000,7.5608,12.4617,6.2579,9.7033,7.5676,12.3916
24.0000,20.0000,1.0000,9.2500,10.7500,5.6047,9.5690,14.9971,11.9050,17.3106,9.5754,14.9287,11.7978,17.1483
24.0000,20.0000,2.0000,9.2500,10.7500,8.8115,15.1482,14.7271,18.2329,16.2136,15.1362,14.6802,18.1111,16.0876
24.0000,20.0000,3.0000,9.2500,10.7500,5.3859,13.1910,12.2523,14.8192,14.3062,13.6915,12.8041,14.6620,13.6911
24.0000,20.0000,4.0000,9.2500,10.7500,3.1000,8.6090,13.0218,10.6905,14.6265,9.1727,13.4543,10.0193,14.3049
24.0000,20.0000,5.0000,9.2500,10.7500,4.3206,3.6700,8.7697,6.2932,11.3918,3.7928,8.7652,6.2717,11.3372
24.0000,20.0000,6.0000,9.2500,10.7500,5.6674,2.8761,8.9505,4.3183,11.7367,2.8909,8.9229,4.2262,11.5995
24.0000,20.0000,7.0000,9.2500,10.7500,5.3398,3.4060,12.4558,5.9337,14.5344,3.5546,12.6872,5.9448,14.6076
24.0000,20.0000,8.0000,9.2500,10.7500,9.3212,13.6891,2.0314,15.4898,4.1879,13.5676,2.1623,15.3081,4.1749
25.0000,20.0000,0.0000,8.7500,11.2500,7.4631,14.7997,12.2876,16.7711,15.1928,15.0010,12.4657,16.8945,15.1343
25.0000,20.0000,1.0000,8.7500,11.2500,2.9366,5.6869,12.3539,7.9680,14.5855,5.7338,12.4144,7.7963,14.5807
25.0000,20.0000,2.0000,8.7500,11.2500,5.9705,12.3272,13.3865,14.7780,16.2077,12.4477,13.3863,14.7198,15.9977
25.0000,20.0000,3.0000,8.7500,11.2500,5.8747,1.8092,12.2221,4.6733,14.3599,1.8881,12.2302,4.6496,14.3078
25.0000,20.0000,4.0000,8.7500,11.2500,8.3234,9.3380,2.3121,12.3229,4.0695,10.1053,2.7652,11.8073,3.5066
25.0000,20.0000,5.0000,8.7500,11.2500,5.3382,12.4647,8.7338,15.4430,11.3861,12.4934,8.8909,15.3564,11.4521
27.0000,20.0000,0.0000,10.7500,10.7500,8.3425,14.7071,3.4565,17.1519,4.9638,14.6809,3.5156,17.0247,4.9809
27.0000,20.0000,1.0000,10.7500,10.7500,4.0069,13.3267,9.1583,16.1854,12.1725,13.5481,9.0019,16.1781,11.9598
27.0000,20.0000,2.0000,10.7500,10.7500,2.2540,8.5129,12.2090,11.2857,13.4655,8.5606,12.2346,11.2175,13.4590
27.0000,20.0000,3.0000,10.7500,10.7500,6.0825,15.5608,8.7890,17.9572,10.8257,15.7442,8.7118,17.9412,10.6968
27.0000,20.0000,4.0000,10.7500,10.7500,7.1955,14.2590,4.4295,16.0821,5.7155,15.0245,4.6012,15.8818,5.1987
27.0000,20.0000,5.0000,10.7500,10.7500,2.4061,9.6663,7.2193,11.9120,9.4691,9.7668,7.4227,11.9897,9.5574
29.0000,20.0000,0.0000,8.2500,9.2500,4.7298,2.8219,8.7738,4.3549,11.3265,2.7639,8.9339,4.2477,11.3967
29.0000,20.0000,1.0000,8.2500,9.2500,5.5173,12.4256,10.9206,13.8776,12.6451,12.3449,11.0050,13.7081,12.6115
29.0000,20.0000,3.0000,8.2500,9.2500,6.6411,8.7059,14.3993,10.9357,17.0060,8.8281,14.4470,10.9935,16.8428
29.0000,20.0000,4.0000,8.2500,9.2500,9.7503,15.0330,2.2706,17.6503,5.3493,15.6321,2.8199,16.8994,4.4593
29.0000,20.0000,5.0000,8.2500,9.2500,6.2674,3.4250,3.3025,5.5941,5.1398,3.3811,3.3929,5.5344,5.1393
29.0000,20.0000,6.0000,8.2500,9.2500,9.9200,14.9708,13.4713,18.0958,15.9454,15.5779,13.6087,17.2925,15.1175
29.0000,20.0000,7.0000,8.2500,9.2500,8.9103,15.3542,9.9407,18.5338,12.4623,15.3794,10.1929,18.4336,12.6387
29.0000,20.0000,8.0000,8.2500,9.2500,2.7622,9.5862,7.5014,12.0541,8.9744,9.6806,7.6085,12.0635,8.9992
30.0000,20.0000,0.0000,11.2500,11.2500,9.3177,15.2452,2.7337,17.4013,4.1355,15.8720,3.3305,16.8144,3.7768
30.0000,20.0000,1.0000,11.2500,11.2500,8.4078,13.6042,2.4064,16.3213,5.0063,13.5773,2.3966,16.1816,4.8233
30.0000,20.0000,2.0000,11.2500,11.2500,6.7357,14.0168,4.7282,16.9437,7.2886,14.0587,4.9567,16.8222,7.3701
30.0000,20.0000,3.0000,11.2500,11.2500,8.5623,2.9771,14.4608,4.2729,15.8295,3.0168,14.3618,4.2346,15.5689
30.0000,20.0000,4.0000,11.2500,11.2500,5.2102,13.4011,5.8536,15.8121,8.6766,13.3606,5.9111,15.5918,8.6214
30.0000,20.0000,5.0000,11.2500,11.2500,6.3985,9.4629,4.0963,11.5794,5.6901,9.4884,4.0716,11.5536,5.6380
31.0000,20.0000,0.0000,10.2500,10.2500,5.7552,13.7606,5.5000,16.1207,8.3304,13.8791,5.4965,16.1350,8.1416
31.0000,20.0000,1.0000,10.2500,10.2500,7.1571,2.8670,6.5053,4.2746,8.8519,2.7575,6.4653,4.1009,8.7181
31.0000,20.0000,2.0000,10.2500,10.2500,5.0956,6.6418,13.1867,8.8055,16.1636,6.6764,13.1691,8.6793,16.0649
31.0000,20.0000,3.0000,10.2500,10.2500,5.2157,9.8286,13.9769,11.2270,16.9397,9.8985,13.9871,11.2126,16.8860
